country,year,life_expectancy_at_birth,source,source_url
Gabon,1970,52.7,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gabon,1971,53.26,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gabon,1972,53.81,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gabon,1973,54.35,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gabon,1974,54.91,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gabon,1975,55.45,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gabon,1976,55.97,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gabon,1977,56.47,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gabon,1978,56.95,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gabon,1979,57.44,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gabon,1980,57.89,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gabon,1981,58.33,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gabon,1982,58.64,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gabon,1983,58.99,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gabon,1984,59.34,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gabon,1985,59.66,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gabon,1986,59.96,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gabon,1987,60.2,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gabon,1988,60.4,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gabon,1989,60.58,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gabon,1990,60.74,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gabon,1991,60.89,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gabon,1992,61.01,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gabon,1993,61.12,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gabon,1994,61.18,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gabon,1995,61.27,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gabon,1996,61.26,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gabon,1997,61.4,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gabon,1998,61.51,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gabon,1999,61.66,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gabon,2000,61.81,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gabon,2001,61.98,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gabon,2002,62.18,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gabon,2003,62.46,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gabon,2004,62.69,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gabon,2005,62.98,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gabon,2006,63.26,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gabon,2007,63.62,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gabon,2008,64.01,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gabon,2009,64.36,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gabon,2010,64.71,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gabon,2011,65.1,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gabon,2012,65.44,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gabon,2013,65.75,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gabon,2014,66.07,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gabon,2015,66.34,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gabon,2016,66.58,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gabon,2017,66.82,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gabon,2018,67.04,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gabon,2019,67.34,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gabon,2020,67.07,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gabon,2021,67.07,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gabon,2022,67.71,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gabon,2023,68.34,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gambia,1950,31.16,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gambia,1951,31.45,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gambia,1952,31.71,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gambia,1953,31.92,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gambia,1954,32.18,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gambia,1955,32.41,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gambia,1956,32.76,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gambia,1957,33.12,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gambia,1958,33.61,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gambia,1959,34.09,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gambia,1960,34.57,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gambia,1961,35.06,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gambia,1962,35.6,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gambia,1963,36.09,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gambia,1964,36.58,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gambia,1965,37.12,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gambia,1966,37.56,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gambia,1967,38.06,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gambia,1968,38.53,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gambia,1969,39,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gambia,1970,39.53,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gambia,1971,40.05,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gambia,1972,40.55,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gambia,1973,41.09,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gambia,1974,41.68,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gambia,1975,42.19,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gambia,1976,42.88,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gambia,1977,43.37,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Gambia,1978,43.57,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
